,Unnamed: 0.1,Unnamed: 0,Datetime,TweetId,Texto,Username,Idioma,Palavra,UserDescription,UserDescriptionRaw,FriendsCount,Status,Retweet,Quoted,toxidade,Texto-Limpo
2724,2724,2724,2018-10-06 22:27:58+00:00,1048701426195730433,@lebaneseallana ma bixa foi assim sem contexto nenhum???,tetopredo,pt,bixa,paz na terra e pau no seu cu,paz na terra e pau no seu cu,877,19003,,,1,ma bixa foi assim sem contexto nenhum???
2725,2725,2725,2018-10-06 22:26:09+00:00,1048700969998012416,@Deborah35309806 SEGUE DE VOLTA BIXA,Filipinazzz,pt,bixa,"''Sempre seja você mesmo, a menos que você possa ser um unicórnio fabuloso ou uma sereia diva. Nesse caso, seja sempre um unicórnio ou uma sereia''🦄❤️🔥🧜‍♀️🧜","''Sempre seja você mesmo, a menos que você possa ser um unicórnio fabuloso ou uma sereia diva. Nesse caso, seja sempre um unicórnio ou uma sereia''🦄❤️🔥🧜‍♀️🧜",2887,81068,,,1,SEGUE DE VOLTA BIXA
2726,2726,2726,2018-10-06 22:16:44+00:00,1048698600384090112,é preto apoiando bolsolixo galera agredindo bixa trava e as racha tudo a troco de quê? ideologia? enfia no teu cu,boreaisaurora,pt,bixa,"a língua eu até seguro mas a expressão facial eu não aguento,
é muito mel mas cuidado que queima","a língua eu até seguro mas a expressão facial eu não aguento,
é muito mel mas cuidado que queima",110,47023,,,1,é preto apoiando bolsolixo galera agredindo bixa trava e as racha tudo a troco de quê? ideologia? enfia no teu cu
2727,2727,2727,2018-10-06 22:12:44+00:00,1048697592723509249,"@MarknhoSkolberg @Karol5035 @anittavenenxsa @sexlenag @rodpocket @pabllovittar Fuderam o retorno dela bixa, ela pelo menos catou ao vivo e a Anira que fez play back na abertura do evento?! Chora mais Bb, chora!!!
Aproveitando o anitter passando vergonha pra divulgar #NÃOPARANÃO da @pabllovittar em todas as plataformas digitais!
https://t.co/o25S87cubB",SouEuCesar,pt,bixa,"LGBTQIAP+,
Não Binárie,
Gênero Fluido,
Ele/Ela/Elu,
Dele/Dela/Delu
Aquariane
Não Monogâmico...
t.me/soueucesar","LGBTQIAP+,
Não Binárie,
Gênero Fluido,
Ele/Ela/Elu,
Dele/Dela/Delu
Aquariane
Não Monogâmico...
https://t.co/16x1tn0tSW",4286,20038,,,1,"Fuderam o retorno dela bixa, ela pelo menos catou ao vivo e a Anira que fez play back na abertura do evento?! Chora mais Bb, chora!!! Aproveitando o anitter passando vergonha pra divulgar #NÃOPARANÃO da em todas as plataformas digitais!"
2728,2728,2728,2018-10-06 22:12:29+00:00,1048697528630345728,Amoo fortão essa Bixa😍 😍 https://t.co/QT6jV8yWFK,VaiSaSaaa,pt,bixa,"Canceriana♋/Robert💏❤️/
/Luto eterno Vó 🥀💔/ Por este filho Orava eu,e o Senhor ouviu às minhas orações Samuel1.27/ Mamãe do “SamuelMatheus”😍🥺🤱🏽💙💙","Canceriana♋/Robert💏❤️/
/Luto eterno Vó 🥀💔/ Por este filho Orava eu,e o Senhor ouviu às minhas orações Samuel1.27/ Mamãe do “SamuelMatheus”😍🥺🤱🏽💙💙",1250,41860,,,0,Amoo fortão essa Bixa😍 😍
2729,2729,2729,2018-10-06 22:11:34+00:00,1048697300669935617,"sério q a torcida do sao paulo grita ""bixa"" no tiro de meta?",matklitzke,pt,bixa,"20, Economia - Mackenzie","20, Economia - Mackenzie",47,238,,,1,"sério q a torcida do sao paulo grita ""bixa"" no tiro de meta?"
2730,2730,2730,2018-10-06 22:11:25+00:00,1048697259716751361,nós fundamos essa Internet com o glitter do nosso próprio sangue. Vamos mostrar nosso poder de fazer aue! Desde a primeira bixa que inventou essa porra e foi morta pelo facismo!,taciojorge,pt,bixa,Advogado OABTO7979.,Advogado OABTO7979.,101,780,,,1,nós fundamos essa Internet com o glitter do nosso próprio sangue. Vamos mostrar nosso poder de fazer aue! Desde a primeira bixa que inventou essa porra e foi morta pelo facismo!
2731,2731,2731,2018-10-06 22:07:13+00:00,1048696205545537536,@vitornobrep mostrando as coxa bixa amostrada,medeiroszsk,pt,bixa,se tem uma coisa que me deixa passada é brigar comigo sem eu ter feito nada,se tem uma coisa que me deixa passada é brigar comigo sem eu ter feito nada,148,4432,,,1,mostrando as coxa bixa amostrada
2732,2732,2732,2018-10-06 22:05:54+00:00,1048695871460835328,"@dougraz bixa, corre dae !",brendayoshida,pt,bixa,"ʙᴀʙʏ, ɪ'ᴍ ᴀ ʜᴏᴜsᴇ ᴏɴ ғɪʀᴇ ᴀɴᴅ ɪ ᴡᴀɴɴᴀ ᴋᴇᴇᴘ ʙᴜʀɴɪɴɢ [🧡🐋] ♋🌸","ʙᴀʙʏ, ɪ'ᴍ ᴀ ʜᴏᴜsᴇ ᴏɴ ғɪʀᴇ ᴀɴᴅ ɪ ᴡᴀɴɴᴀ ᴋᴇᴇᴘ ʙᴜʀɴɪɴɢ [🧡🐋] ♋🌸",68,25,,,1,"bixa, corre dae !"
2733,2733,2733,2018-10-06 22:03:08+00:00,1048695176246583296,"SALVE OS TRICOLOR DAS BIXA 

MAMANDO TODOS OS BRASILEIROS 

TU UM DIA JÁ FOI GRANDE 

PORQUE ANTES, TINHA GOLEIRO 

(leia no ritmo do hino do São Paulo)",Nabozny_,pt,bixa,@Palmeiras💚,@Palmeiras💚,512,26375,,,1,"SALVE OS TRICOLOR DAS BIXA MAMANDO TODOS OS BRASILEIROS TU UM DIA JÁ FOI GRANDE PORQUE ANTES, TINHA GOLEIRO (leia no ritmo do hino do São Paulo)"
2734,2734,2734,2018-10-06 21:59:39+00:00,1048694301012709377,"mano, o RP de algumas pessoas é mto lindo

o meu sotaque foi no feeling
JSAPWIJUOIWJAJSAWOJPJASW ai bixa do caralho",confianacall,pt,bixa,à espera de um apocalipse zumbi pra mostrar meu valor,à espera de um apocalipse zumbi pra mostrar meu valor,538,36004,,,1,"mano, o RP de algumas pessoas é mto lindo o meu sotaque foi no feeling JSAPWIJUOIWJAJSAWOJPJASW ai bixa do caralho"
2735,2735,2735,2018-10-06 21:59:39+00:00,1048694298181599232,mano eu vi meu próprio tweet na linha do tempo e pensei mds essa bixa pensou na msm coisa que eu,cattleyamr,pt,bixa,@cruzeiro,@cruzeiro,142,3466,,,1,mano eu vi meu próprio tweet na linha do tempo e pensei mds essa bixa pensou na msm coisa que eu
2736,2736,2736,2018-10-06 21:58:18+00:00,1048693959499943936,"OOOOO OS PORCO CHEGOU OS PORCO CHEGOU, CADÊ OS BIXA ?????",jaqx93,pt,bixa,"clubista, indecisa e fracassada @palmeiras","clubista, indecisa e fracassada @palmeiras",117,2023,,,1,"OOOOO OS PORCO CHEGOU OS PORCO CHEGOU, CADÊ OS BIXA ?????"
2737,2737,2737,2018-10-06 21:56:43+00:00,1048693560604811271,@maircos Bixa pelo amor de Deus me dê esse vídeo agora mesmo,dnlctnhl,pt,bixa,imagens meramente ilustrativas,imagens meramente ilustrativas,1302,23239,,,0,Bixa pelo amor de Deus me dê esse vídeo agora mesmo
2738,2738,2738,2018-10-06 21:55:55+00:00,1048693359626342401,@radietin DEIXA A BIXA ICONICA EM PAZ,artzmani,pt,bixa,Tight jeans on so she feels my shit,Tight jeans on so she feels my shit,165,9578,,,1,DEIXA A BIXA ICONICA EM PAZ
2739,2739,2739,2018-10-06 21:53:05+00:00,1048692647504822272,"@mkbrplus Bixa afrontosa, não deixa de zuar os amiguinhus...ADOROOOOO KKKKK",Double19D,pt,bixa,I love music but I hate people,I love music but I hate people,17,119,,,1,"Bixa afrontosa, não deixa de zuar os amiguinhus...ADOROOOOO KKKKK"
2740,2740,2740,2018-10-06 21:51:40+00:00,1048692290057883649,"Não é por nada não mas, essa Maria de João e Maria Caçadores de Bruxas, ohhhh bixa gataaaa. ❤",Ana_CarlaAragao,pt,bixa,"🌻Escorpiana
🌻Segue, retwitta se quiser é noiz✌","🌻Escorpiana
🌻Segue, retwitta se quiser é noiz✌",510,1775,,,0,"Não é por nada não mas, essa Maria de João e Maria Caçadores de Bruxas, ohhhh bixa gataaaa. ❤"
2741,2741,2741,2018-10-06 21:51:29+00:00,1048692245266878465,@GabrielaRnp Essa bixa com 18 anos vai ser um nojoooo,_gesoouza,pt,bixa,"IIIIH DA LIBERTA EU SOU TRIIIII
BRASILEIRÃO VOU NEM FALAR","IIIIH DA LIBERTA EU SOU TRIIIII
BRASILEIRÃO VOU NEM FALAR",1027,41940,,,1,Essa bixa com 18 anos vai ser um nojoooo
2742,2742,2742,2018-10-06 21:50:49+00:00,1048692076571840512,@letsgatinhas7 a bixa é sonsa,d_coouto,pt,bixa,insta: @d_coouto 📸,insta: @d_coouto 📸,516,66185,,,1,a bixa é sonsa
2743,2743,2743,2018-10-06 21:50:36+00:00,1048692020322193408,Torcida dos bixa parou de cantar? Que torcida é essa? É um bando de viado essas porra mesmo!,Cristiannegueba,pt,bixa,O valor tá na simplicidade.. 🕉,O valor tá na simplicidade.. 🕉,1577,16855,,,1,Torcida dos bixa parou de cantar? Que torcida é essa? É um bando de viado essas porra mesmo!
2744,2744,2744,2018-10-06 21:49:12+00:00,1048691671188353024,@rodriguessarah Eu sigo a bixa Pq as fotos dela de viagens são maravilhosas. Mas posso dar tchau sem problemas. Hahaha,aka_katinha,pt,bixa,"Leitora compulsiva, movida a música, viciada em viagens, Phd em memes, GIS Lover, Potterhead, fotógrafa, Corinthiana e peregrina.","Leitora compulsiva, movida a música, viciada em viagens, Phd em memes, GIS Lover, Potterhead, fotógrafa, Corinthiana e peregrina.",422,17348,,,0,Eu sigo a bixa Pq as fotos dela de viagens são maravilhosas. Mas posso dar tchau sem problemas. Hahaha
2745,2745,2745,2018-10-06 21:49:10+00:00,1048691662434779136,"Toda vez um transtorno pra chamar as bixa pro rolé, num aguento",vivianenuunes,pt,bixa,✘,✘,223,15078,,,1,"Toda vez um transtorno pra chamar as bixa pro rolé, num aguento"
2746,2746,2746,2018-10-06 21:48:46+00:00,1048691562627121153,Ô bixa vea hipócrita,SarahKersul,pt,bixa,♋,♋,834,115937,,,1,Ô bixa vea hipócrita
2747,2747,2747,2018-10-06 21:48:08+00:00,1048691400592842753,@SaishoNiiTae a bixa fico brava kkkkk. calma more https://t.co/3VIvdOREp1,lovelessagnes,pt,bixa,⚧,⚧,244,10168,,,1,a bixa fico brava kkkkk. calma more
2748,2748,2748,2018-10-06 21:47:19+00:00,1048691194019110914,@alxmaria_ Ô ana Beatriz @jaehbea que isso bixa?,limaoisblue,pt,bixa,,,379,13683,,,0,Ô ana Beatriz que isso bixa?
2749,2749,2749,2018-10-06 21:45:42+00:00,1048690789512036352,@merissinha155 Tb te amo bixa linda ❤🤗,MIKAHHW,pt,bixa,,,120,1595,,,1,Tb te amo bixa linda ❤🤗
2750,2750,2750,2018-10-06 21:43:28+00:00,1048690226368065536,kkkkkkkkk iai bando de bixa,GiRizzoo,pt,bixa,amar enquanto houver vida,amar enquanto houver vida,462,11258,,,1,kkkkkkkkk iai bando de bixa
2751,2751,2751,2018-10-06 21:41:40+00:00,1048689773118930944,"Quem vota nele não tinha que ter o direito de usar uma camisa do Bowie
RESPEITA MINHA BIXA",zex_xiz,pt,bixa,𝐶𝑎𝑓𝑒́? ⚧ TRANSSSS ✌️ ele/dele,𝐶𝑎𝑓𝑒́? ⚧ TRANSSSS ✌️ ele/dele,216,37646,,,0,Quem vota nele não tinha que ter o direito de usar uma camisa do Bowie RESPEITA MINHA BIXA
2752,2752,2752,2018-10-06 21:40:28+00:00,1048689473700155392,Kkkkkkkkkkkkkk engraçado ver os bixa se fodendo pq eles passaram muito tempo empolgados,leogialuizi,pt,bixa,"@corinthians no campo, na quadra, na areia, na água… | @hornets","@corinthians no campo, na quadra, na areia, na água… | @hornets",417,54391,,,1,Kkkkkkkkkkkkkk engraçado ver os bixa se fodendo pq eles passaram muito tempo empolgados
2753,2753,2753,2018-10-06 21:39:49+00:00,1048689306695610374,Sidão bixa,stephanylsantos,pt,bixa,"23, Farmacêutica 👩🏽‍⚕️ só entro nessa rede social pra falar do bbb uma vez por ano.","23, Farmacêutica 👩🏽‍⚕️ só entro nessa rede social pra falar do bbb uma vez por ano.",86,6934,,,1,Sidão bixa
2754,2754,2754,2018-10-06 21:38:18+00:00,1048688925181657091,Chupaaaaa sua bixa do caralhoooooo,breneco13,pt,bixa,"Moreno, tatuado, bom de futebol, bilionário, rei das mulheres esse é o Neymar, eu sou o Breno","Moreno, tatuado, bom de futebol, bilionário, rei das mulheres esse é o Neymar, eu sou o Breno",200,10623,,,1,Chupaaaaa sua bixa do caralhoooooo
2755,2755,2755,2018-10-06 21:37:23+00:00,1048688697644896261,@horacionetoo bixa mude,flavioupi,pt,bixa,"NFT CREATOR

ENFP-T

@flaviocarvalhow

viciado em ifood e nuggets sadia","NFT CREATOR

ENFP-T

@flaviocarvalhow

viciado em ifood e nuggets sadia",306,20998,,,1,bixa mude
2756,2756,2756,2018-10-06 21:35:04+00:00,1048688112669478912,@emilxns viu isso no meu fb bixa feia,eric0n,pt,bixa,se eu fosse eles eu também iria queria ser eu.,se eu fosse eles eu também iria queria ser eu.,314,8718,,,1,viu isso no meu fb bixa feia
2757,2757,2757,2018-10-06 21:34:19+00:00,1048687924211060737,@_____ls3 Fiz um bolo pensando em você bixa,meiodoceu_,pt,bixa,"me levar a sério aqui é um erro | Lua  👩‍👧❣️|
@donnalajebronze_","me levar a sério aqui é um erro | Lua  👩‍👧❣️|
@donnalajebronze_",1172,31864,,,1,Fiz um bolo pensando em você bixa
2758,2758,2758,2018-10-06 21:30:33+00:00,1048686977065865221,"torcida do sp gritando ""bixa"" pro goleiro em tiro de meta.. é serio isso? kkkkkkkkk",maisagranville,pt,bixa,mando nude via fax ™,mando nude via fax ™,438,84145,,,1,"torcida do sp gritando ""bixa"" pro goleiro em tiro de meta.. é serio isso? kkkkkkkkk"
2759,2759,2759,2018-10-06 21:29:53+00:00,1048686808631050240,Sério q os bambis estão chamando o Weverton de bixa?,sudandara,pt,bixa,"Sem mapa caminho seguindo a direção q a vida me dá ! Sim eu sou Palmeiras sim senhor 💚🐷 

Dm só para amigos (as)","Sem mapa caminho seguindo a direção q a vida me dá ! Sim eu sou Palmeiras sim senhor 💚🐷 

Dm só para amigos (as)",11438,76280,,,1,Sério q os bambis estão chamando o Weverton de bixa?
2760,2760,2760,2018-10-06 21:27:22+00:00,1048686174200651776,"2018, já é hora de parar com essa parada de bambi, de bixa, galera",yansep_,pt,bixa,Candidato a aprendiz daquilo que ainda não sei. ⚕️Odontologia 7/8 | Futebol 🐷 | Xadrez | Finanças. @cvgospfc,Candidato a aprendiz daquilo que ainda não sei. ⚕️Odontologia 7/8 | Futebol 🐷 | Xadrez | Finanças. @cvgospfc,393,104357,,,1,"2018, já é hora de parar com essa parada de bambi, de bixa, galera"
2761,2761,2761,2018-10-06 21:24:38+00:00,1048685487437828098,A bixa quando é vagabunda é vagabunda viu,JoiceNa0710,pt,bixa,"Libriana autêntica 
Sangue Quente💥","Libriana autêntica 
Sangue Quente💥",198,1790,,,1,A bixa quando é vagabunda é vagabunda viu
2762,2762,2762,2018-10-06 21:23:40+00:00,1048685243203575808,Irônico mesmo é a torcida do são Paulo chamar alguém de bixa. #SemPreconceito 😂😂,BoliviaMod,pt,bixa,"Moderador do @Casimiro

@Atleti     @ATLHawks","Moderador do @Casimiro

@Atleti     @ATLHawks",616,18369,,,1,Irônico mesmo é a torcida do são Paulo chamar alguém de bixa. #SemPreconceito 😂😂
2763,2763,2763,2018-10-06 21:22:06+00:00,1048684849563947014,Torcida do São Paulo gritando bixa pro goleiro kskkdskksskskak,Alerb06,pt,bixa,be yourself by yourself,be yourself by yourself,462,7843,,,1,Torcida do São Paulo gritando bixa pro goleiro kskkdskksskskak
2764,2764,2764,2018-10-06 21:22:06+00:00,1048684848251129857,torcida do SP gritando bixa pro Weverton no tiro de meta????kkkkkK???Kkkkkkkkk??,luskcolor,pt,bixa,legendary.,legendary.,687,123027,,,0,torcida do SP gritando bixa pro Weverton no tiro de meta????kkkkkK???Kkkkkkkkk??
2765,2765,2765,2018-10-06 21:20:14+00:00,1048684379520872449,@FroppyTsuyu Midoriya é bixa braba e interesseira daí eu já não sei,RAVNATlON,pt,bixa,𝖿𝗈𝗋 ⋅ #레이븐 & #원어스,𝖿𝗈𝗋 ⋅ #레이븐 & #원어스,267,191889,,,1,Midoriya é bixa braba e interesseira daí eu já não sei
2766,2766,2766,2018-10-06 21:19:25+00:00,1048684173085556736,@raispfc_ Não é ngm aqui gritando bixa 😄,Leo_mbt,pt,bixa,"Bem-vindo ao meu Twitter, Prazer! Palmeiras em 1º lugar, Giants, Publicitário | UAM 💚🇮🇹","Bem-vindo ao meu Twitter, Prazer! Palmeiras em 1º lugar, Giants, Publicitário | UAM 💚🇮🇹",2222,149396,,,1,Não é ngm aqui gritando bixa 😄
2767,2767,2767,2018-10-06 21:18:27+00:00,1048683932013797376,"Meu cabeleleiro sumiu 😂
Estou bolada ja essa bixa sem tel",Kakazinhasouza2,pt,bixa,,,915,19681,,,1,Meu cabeleleiro sumiu 😂 Estou bolada ja essa bixa sem tel
2768,2768,2768,2018-10-06 21:17:00+00:00,1048683567906271234,@umaleviana Bixa eu tinha outro role pra ir ontem :(,infarentaa,pt,bixa,"reclamação, fuxico e etc","reclamação, fuxico e etc",345,22187,,,0,Bixa eu tinha outro role pra ir ontem :(
2769,2769,2769,2018-10-06 21:15:41+00:00,1048683234962366464,"@SporTV @andrizek toda cobrança de tiro de meta torcida São Paulina grita bixa, vai ter mateira, toda aquela conversa, ou não é só revolta seletiva.",fabio_cmazon,pt,bixa,Palmeirense.,Palmeirense.,311,5807,,,1,"toda cobrança de tiro de meta torcida São Paulina grita bixa, vai ter mateira, toda aquela conversa, ou não é só revolta seletiva."
2770,2770,2770,2018-10-06 21:14:49+00:00,1048683016351076352,Torcida do São Paulo gritando “bixa” para o goleiro mas se chamar de “bambi” fazem escândalo,Leo_mbt,pt,bixa,"Bem-vindo ao meu Twitter, Prazer! Palmeiras em 1º lugar, Giants, Publicitário | UAM 💚🇮🇹","Bem-vindo ao meu Twitter, Prazer! Palmeiras em 1º lugar, Giants, Publicitário | UAM 💚🇮🇹",2222,149396,,,1,Torcida do São Paulo gritando “bixa” para o goleiro mas se chamar de “bambi” fazem escândalo
2771,2771,2771,2018-10-06 21:14:13+00:00,1048682864160591872,Que engraçado a torcida do SP gritando bixa pro Weverton kkkkk será qur eles estão se olhando no espelho??? 🤣🤣,GreeneOBlaze,pt,bixa,,,266,2294,,,0,Que engraçado a torcida do SP gritando bixa pro Weverton kkkkk será qur eles estão se olhando no espelho??? 🤣🤣
2772,2772,2772,2018-10-06 21:14:10+00:00,1048682853704380416,Torcida do sp gritando bixa tendi KKKKKKKKKKKKKKKKKKKKKKK,anna__abel,pt,bixa,A vida me fez Palmeiras!💚🐷,A vida me fez Palmeiras!💚🐷,300,26430,,,1,Torcida do sp gritando bixa tendi KKKKKKKKKKKKKKKKKKKKKKK
2773,2773,2773,2018-10-06 21:13:22+00:00,1048682650339299333,"Ala, a torcida lixo do São Paulo gritando bixa em 2018",yansep_,pt,bixa,Candidato a aprendiz daquilo que ainda não sei. ⚕️Odontologia 7/8 | Futebol 🐷 | Xadrez | Finanças. @cvgospfc,Candidato a aprendiz daquilo que ainda não sei. ⚕️Odontologia 7/8 | Futebol 🐷 | Xadrez | Finanças. @cvgospfc,393,104357,,,1,"Ala, a torcida lixo do São Paulo gritando bixa em 2018"
2774,2774,2774,2018-10-06 21:06:23+00:00,1048680892716081152,"Juiz corno, favorece as bixa ai que vao precisar mesmo",jv_lperes,pt,bixa,Tchoriben,Tchoriben,207,2360,,,1,"Juiz corno, favorece as bixa ai que vao precisar mesmo"
2775,2775,2775,2018-10-06 21:04:33+00:00,1048680434874429447,@fjb_lary É por essas e outras q eu te amo bixa,69crazymofos,pt,bixa,ACIMA DE TUDO RUBRO NEGRO 🙅🏾‍♀️❤️🖤,ACIMA DE TUDO RUBRO NEGRO 🙅🏾‍♀️❤️🖤,444,60586,,,1,É por essas e outras q eu te amo bixa
2776,2776,2776,2018-10-06 21:03:26+00:00,1048680151368785922,"a gaga não para de falar esse negócio de ter 99 pessoas numa sala que não acredita em você mas 1 acredita né, todo dia a bixa tá falando isso https://t.co/AO7ONZp0TF",RICARRDISSIMO,pt,bixa,мu¡тσร мε รεguεм мคร รσ Dεuร мε คcσмpคหнค ★,мu¡тσร мε รεguεм мคร รσ Dεuร мε คcσмpคหнค ★,589,231240,,,1,"a gaga não para de falar esse negócio de ter 99 pessoas numa sala que não acredita em você mas 1 acredita né, todo dia a bixa tá falando isso"
2777,2777,2777,2018-10-06 21:03:11+00:00,1048680089158914052,kk Kkkkk kkkkKKK essa bixa arrasa https://t.co/dNJ2YjI9Lo,TatRibeiro2,pt,bixa,eu me tornei o meu próprio motivo para continuar 💕/ 19y/ 🦁,eu me tornei o meu próprio motivo para continuar 💕/ 19y/ 🦁,449,11467,,https://twitter.com/Brendha_Valcher/status/1048411693154545664,1,kk Kkkkk kkkkKKK essa bixa arrasa
2778,2778,2778,2018-10-06 21:01:34+00:00,1048679682705645568,Tô ligando pro Xandinho pra avisar que vou ter que mudar meu horário da make mas essa bixa não atende 😪,miimachadomello,pt,bixa,📸: @mellollenaa @boutiquemello.shoes,📸: @mellollenaa @boutiquemello.shoes,349,106838,,,1,Tô ligando pro Xandinho pra avisar que vou ter que mudar meu horário da make mas essa bixa não atende 😪
2779,2779,2779,2018-10-06 21:00:50+00:00,1048679496377933824,@brunovianaph @pedrohales Falso ainda por cima bixa uò,Rebeccadrogada1,pt,bixa,Morro na maior cracolandia  do Brasil a e são várias hem não estou fazendo apologia  e sim denúncia.......,Morro na maior cracolandia  do Brasil a e são várias hem não estou fazendo apologia  e sim denúncia.......,80,132,,,1,Falso ainda por cima bixa uò
2780,2780,2780,2018-10-06 20:57:11+00:00,1048678578555117568,VAMO PALMEIRAS CARALHO PRA CIMA DOS BIXA 🐷💚,_LeoGuerra01,pt,bixa,Sociedade Esportiva Palmeiras 💚,Sociedade Esportiva Palmeiras 💚,670,32874,,,1,VAMO PALMEIRAS CARALHO PRA CIMA DOS BIXA 🐷💚
2781,2781,2781,2018-10-06 20:54:19+00:00,1048677858422521856,"q isso galo tá q nem as bixa, joga joga pra levar gol no final ahhh vtnbct",4rthurtavares,pt,bixa,,,100,9050,,,1,"q isso galo tá q nem as bixa, joga joga pra levar gol no final ahhh vtnbct"
