,Unnamed: 0,id,Datetime,TweetId,Texto,Username,Idioma,Palavra,UserDescription,UserDescriptionRaw,FriendsCount,Status,Retweet,Quoted,toxidade,Texto-Limpo,HateSpeech,rotulagem-manual,rotulagem
990,2031,2031,2018-10-06 00:39:29+00:00,1048372134324707329,A bicha vai de batom vermelho. Força ao ícone João que também irá usar batom. https://t.co/VOxn2l2lsA,everholland,pt,bicha,,,673,82858,,,1,A bicha vai de batom vermelho. Força ao ícone João que também irá usar batom.,yes,,r
991,2034,2034,2018-10-06 00:36:17+00:00,1048371328649220097,"@_HPCarlos4 bicha, aceita às coisas do jeito que são. Eu sou bonita e o macho gosta",thaiscristiny_,pt,bicha,20y. | Hêmily ❤️ | insta: @thaiscristiny___,20y. | Hêmily ❤️ | insta: @thaiscristiny___,391,17154,,,0,"bicha, aceita às coisas do jeito que são. Eu sou bonita e o macho gosta",yes,,r
992,2035,2035,2018-10-06 00:33:25+00:00,1048370607811973120,"@x7fin @PablineM1 Nossa colega, se vc namora uma mineira, n fala isso n, mineira é bicha brava",backdcmbr,pt,bicha,desprovida de paciência,desprovida de paciência,846,69953,,,1,"Nossa colega, se vc namora uma mineira, n fala isso n, mineira é bicha brava",yes,,r
993,2038,2038,2018-10-06 00:31:31+00:00,1048370128252018688,minha mãe acabou de me ligar aí fui ligar p ela de volta e a bicha não me atende cacete,arianarxgrande,pt,bicha,,,1594,14945,,,1,minha mãe acabou de me ligar aí fui ligar p ela de volta e a bicha não me atende cacete,yes,,r
994,2040,2040,2018-10-06 00:30:41+00:00,1048369919048503296,"Não tem coisa melhor do que você chegar pra cumprimentar seu amigo falando ""inhai bicha"" e ele falar, como assim inhai bicha, vc me conhece por acaso? @CaldeiraoReal rainha",LeandroCaleffi,pt,bicha,ig - @leandrocaleffi,ig - @leandrocaleffi,405,3100,,,1,"Não tem coisa melhor do que você chegar pra cumprimentar seu amigo falando ""inhai bicha"" e ele falar, como assim inhai bicha, vc me conhece por acaso? rainha",yes,,r
995,2041,2041,2018-10-06 00:30:08+00:00,1048369782226132992,"essa semana fui muito bicha ouvindo: The Used (46), Post Malone (39), Kvelertak (26), Antônio Carlos Jobim (23) #jotafm",chezardd,pt,bicha,"Sorry losers and haters, but my I.Q. is one of the highest -and you all know it! Please don't feel so stupid or insecure,it's not your fault","Sorry losers and haters, but my I.Q. is one of the highest -and you all know it! Please don't feel so stupid or insecure,it's not your fault",32,176049,,,0,"essa semana fui muito bicha ouvindo: The Used (46), Post Malone (39), Kvelertak (26), Antônio Carlos Jobim (23) #jotafm",yes,,r
996,2042,2042,2018-10-06 00:29:31+00:00,1048369627577962496,"A propósito, eu não consigo lidar com viado que apoia esse merda. Não me desce. Eu tenho vontade de dar na cara. Bicha, que q se tá fazendo, da sua vida?",edleema,pt,bicha,,,193,3864,,,1,"A propósito, eu não consigo lidar com viado que apoia esse merda. Não me desce. Eu tenho vontade de dar na cara. Bicha, que q se tá fazendo, da sua vida?",yes,,r
997,2044,2044,2018-10-06 00:24:20+00:00,1048368323921174528,@M_IaraS Uma bicha dessa óia,kilindatu,pt,bicha,Olá humanos,Olá humanos,25,91,,,1,Uma bicha dessa óia,yes,,r
998,2046,2046,2018-10-06 00:23:27+00:00,1048368098452099072,Pense numa bicha fanfiqueira,ourbag,pt,bicha,"eu vejo tudo, ninguém me vê / designer & fotógrafa pernambucana 🌪 🦋","eu vejo tudo, ninguém me vê / designer & fotógrafa pernambucana 🌪 🦋",624,152164,,,1,Pense numa bicha fanfiqueira,yes,,r
999,2051,2051,2018-10-06 00:19:59+00:00,1048367226976395266,"Essa bicha eh sonsa hein, tá doido",brendhafp49,pt,bicha,do +55027 pro +55048,do +55027 pro +55048,749,73340,,,1,"Essa bicha eh sonsa hein, tá doido",yes,,r
1000,2052,2052,2018-10-06 00:18:36+00:00,1048366881575526400,"A doutora disse que n é pra Thainara mexer no celular com a luz desligada, e eu to fazendo Oq ...... bicha anta",thai_lourenco,pt,bicha,•thai_lourenco,•thai_lourenco,507,17232,,,1,"A doutora disse que n é pra Thainara mexer no celular com a luz desligada, e eu to fazendo Oq ...... bicha anta",yes,,r
1001,2053,2053,2018-10-06 00:18:29+00:00,1048366849300291584,"@ItsNiiv Humberto até ok, mas jarbas? Bicha?",juliosantosf,pt,bicha,"Publicitario, falido, ex desempregado, alcoolizado, ex panicat e bailarina do faustão, atualmente vivo falando da vida alheia e de reality show","Publicitario, falido, ex desempregado, alcoolizado, ex panicat e bailarina do faustão, atualmente vivo falando da vida alheia e de reality show",864,28983,,,0,"Humberto até ok, mas jarbas? Bicha?",yes,,r
1002,2056,2056,2018-10-06 00:18:14+00:00,1048366788466151424,"a Milayne pegou um relógio meu, e agr se refere a ele como (nosso relógio) kkkkkk bicha folgada",izxbellxl,pt,bicha,,,211,7364,,,0,"a Milayne pegou um relógio meu, e agr se refere a ele como (nosso relógio) kkkkkk bicha folgada",yes,,r
1003,2058,2058,2018-10-06 00:17:12+00:00,1048366528427675649,@belinhamocinha Tem uma tinta aqui em casaa bicha,tinasl69,pt,bicha,,,263,15391,,,1,Tem uma tinta aqui em casaa bicha,yes,,r
1004,2059,2059,2018-10-06 00:16:40+00:00,1048366393232642048,"O pagamento dá kethlen tá todo errado, a bicha recebeu 190 reais kkkkkkkkkkkkkkkkkkkk",beatrizonika_,pt,bicha,filha da @nickiminaj,filha da @nickiminaj,379,38777,,,0,"O pagamento dá kethlen tá todo errado, a bicha recebeu 190 reais kkkkkkkkkkkkkkkkkkkk",yes,,r
1005,2061,2061,2018-10-06 00:14:48+00:00,1048365924850569216,Só um batom e a bicha já fica maravilhosa https://t.co/5szScgsuDq,miuulena,pt,bicha,"Amo BBB e novelas🔺️Amo dramas coreanos, filmes indianos, novelas mexicanas e turcas🔺️|Gomez| Amorim| Stewart| Oliveira| Dill| Breco|Langford| Erçel |💜","Amo BBB e novelas🔺️Amo dramas coreanos, filmes indianos, novelas mexicanas e turcas🔺️|Gomez| Amorim| Stewart| Oliveira| Dill| Breco|Langford| Erçel |💜",1294,39421,,https://twitter.com/eaisusuq/status/1048364700071866368,1,Só um batom e a bicha já fica maravilhosa,yes,,r
1006,2062,2062,2018-10-06 00:14:47+00:00,1048365917309231104,@fazendarecord Bicha ridícula,leandraferreir3,pt,bicha,❤️ Joelma ♥ Juliette ❤️,❤️ Joelma ♥ Juliette ❤️,475,1354,,,1,Bicha ridícula,yes,,r
1007,2064,2064,2018-10-06 00:11:29+00:00,1048365087625551872,@jativemelhor kkkk bicha seletiva,crflx,pt,bicha,𝖉𝖊𝖛𝖎𝖑’𝖘 𝖘𝖔𝖓,𝖉𝖊𝖛𝖎𝖑’𝖘 𝖘𝖔𝖓,135,31394,,,1,kkkk bicha seletiva,yes,,r
1008,2068,2068,2018-10-06 00:08:05+00:00,1048364232016891906,@HugoGloss Uma bicha chata do caralho que participou de um programa chato do caralho onde so tinha machista e homofobico,1bielx,pt,bicha,elas não reinarão,elas não reinarão,1971,30148,,,1,Uma bicha chata do caralho que participou de um programa chato do caralho onde so tinha machista e homofobico,yes,,r
1009,2070,2070,2018-10-06 00:06:47+00:00,1048363906039775236,@_letilins Bicha maravilhosa afff 🤤💙,Limaxx_,pt,bicha,,,120,25471,,,1,Bicha maravilhosa afff 🤤💙,yes,,r
1010,2072,2072,2018-10-06 00:05:53+00:00,1048363678742077440,"mapoa bonita, é mapoa bicha !!! 😍😍😍 https://t.co/6qdEDABmGp",andriacrvlh,pt,bicha,"Antes de mim é eu e depois de mim é eu de novo.
@dgpilotooo 🥰💏🙏❤️","Antes de mim é eu e depois de mim é eu de novo.
@dgpilotooo 🥰💏🙏❤️",312,15262,,https://twitter.com/castro_jeffinho/status/1048361743540477952,0,"mapoa bonita, é mapoa bicha !!! 😍😍😍",yes,,r
1011,2075,2075,2018-10-06 00:03:01+00:00,1048362959918047232,Seu crime é a melhor música do Pabllo Vittar puta que pariu bicha,brunoideluiz,pt,bicha,"🎒26 anos, ESTP e namurado do ale","🎒26 anos, ESTP e namurado do ale",1490,83233,,,1,Seu crime é a melhor música do Pabllo Vittar puta que pariu bicha,yes,,r
1012,2076,2076,2018-10-06 00:02:56+00:00,1048362936648048641,"@rafaourives @jpcuenca Não é “bicha pedante” não, flor - é bicha querendo normatizar representatividade. Tu é bi? Lésbica? Trans? Se tu é gay e tá contemplada tanto em parada gay quanto LGBT, pode calar a boca e ficar no teu não-lugar de fala na hora de apontar se representatividade é ou não importante",rafaaagonz,pt,bicha,"jornalista, mas não tô aqui trabalhando.
vídeos no IGTV👇","jornalista, mas não tô aqui trabalhando.
vídeos no IGTV👇",708,60278,,,1,"Não é “bicha pedante” não, flor - é bicha querendo normatizar representatividade. Tu é bi? Lésbica? Trans? Se tu é gay e tá contemplada tanto em parada gay quanto LGBT, pode calar a boca e ficar no teu não-lugar de fala na hora de apontar se representatividade é ou não importante",yes,,r
1013,2077,2077,2018-10-06 00:02:35+00:00,1048362848148226048,Hahahaha iaí bicha,elisamalafaia,pt,bicha,"Procure evoluir, irradie paz 🌻","Procure evoluir, irradie paz 🌻",440,27016,,,1,Hahahaha iaí bicha,yes,,r
1014,2078,2078,2018-10-06 00:01:54+00:00,1048362678316613633,"@gabriela_agra desabafa do msm jeito bicha, poe uns nome fantasia",antipatisadora,pt,bicha,quero ser clarice starling quando crescer,quero ser clarice starling quando crescer,249,4429,,,1,"desabafa do msm jeito bicha, poe uns nome fantasia",yes,,r
1015,2082,2082,2018-10-07 23:10:24+00:00,1049074493157777408,A bichona nojenta se deu mal!!!! https://t.co/uBhVdyaGsJ,salutar11,pt,bichona,"Site especializado em nutrição, saúde, esportes e fitness. Venda de supl.alimentares","Site especializado em nutrição, saúde, esportes e fitness. Venda de supl.alimentares",90,8918,,,1,A bichona nojenta se deu mal!!!!,yes,,r
1016,2083,2083,2018-10-07 23:03:48+00:00,1049072830107848704,"Jean Wyllys não será eleito deputado federal pelo Rio de Janeiro.

hahahahahahahahahaha....toma bichona!!!",msbsoares,pt,bichona,,,1599,50378,,,1,Jean Wyllys não será eleito deputado federal pelo Rio de Janeiro. hahahahahahahahahaha....toma bichona!!!,yes,,r
1017,2084,2084,2018-10-07 22:51:57+00:00,1049069849148887040,"@folha Kkkkk ... Macho q “aguenta” outro macho, né ??? Esse @jairbolsonaro é uma bichona covarde. Ficará provado no 2º turno, quando se recusar a comparecer a algum debate. Nao sabe falar. Não tem argumentos !!! ... Cabra-macho ??? ... kkkkkkkkkkkkkkkkkkkk",HeringHart,pt,bichona,"Envergonhado de nossos governantes, de quem votou neles e noq transformaram nosso país. Na dúvida, vou à esquerda sempre, mas, nem eles são honesto, no momento.","Envergonhado de nossos governantes, de quem votou neles e noq transformaram nosso país. Na dúvida, vou à esquerda sempre, mas, nem eles são honesto, no momento.",233,19781,,,1,"Kkkkk ... Macho q “aguenta” outro macho, né ??? Esse é uma bichona covarde. Ficará provado no 2º turno, quando se recusar a comparecer a algum debate. Nao sabe falar. Não tem argumentos !!! ... Cabra-macho ??? ... kkkkkkkkkkkkkkkkkkkk",yes,,r
1018,2086,2086,2018-10-07 22:34:43+00:00,1049065514146975745,"EU SEMPRE SOUBE QUE ELE QUIS E SEMPRE QUER VARA TREMENDA BICHONA MURIÁ
 DE DA NOS MOTO https://t.co/fhwZAWPgK0",chvss1960,pt,bichona,"desenhista projetista de estruturas metálicas, caldeiraria , máquinas hidropneumatícas","desenhista projetista de estruturas metálicas, caldeiraria , máquinas hidropneumatícas",90,2276,,,0,EU SEMPRE SOUBE QUE ELE QUIS E SEMPRE QUER VARA TREMENDA BICHONA MURIÁ DE DA NOS MOTO,yes,,r
1019,2088,2088,2018-10-07 19:29:12+00:00,1049018826933919746,@FutebolZueiroPA Vai te fuder!bicolor da o cu! viado teu inflamado de tanto da a tua bunda bichona!!!!,BotelhoDailson,pt,bichona,Deus é fiel!,Deus é fiel!,97,1384,,,1,Vai te fuder!bicolor da o cu! viado teu inflamado de tanto da a tua bunda bichona!!!!,yes,,r
1020,2090,2090,2018-10-07 18:33:51+00:00,1049004896983371776,"@kleytoBolsonaro @TSEjusbr Se tentou ofender, errou feio no adjetivo. 

Aproveita e deixa de seguir a bichona aqui (a menos que goste de coisas que bichonas publicam).",gustavokoch,pt,bichona,"Gerenciamento artístico, produção executiva, assessoria de imprensa y mucho más

📧 falecomkoch@gmail.com","Gerenciamento artístico, produção executiva, assessoria de imprensa y mucho más

📧 falecomkoch@gmail.com",974,67088,,,1,"Se tentou ofender, errou feio no adjetivo. Aproveita e deixa de seguir a bichona aqui (a menos que goste de coisas que bichonas publicam).",yes,,r
1021,2092,2092,2018-10-07 16:51:08+00:00,1048979045373947904,@ELTRI1903 @Bad_Di4ria me respeite pq eu sou bichona,travesvick,pt,bichona,"instagram.com/vic.fraanca/
🏳️‍⚧️","https://t.co/oI5tex3wH2
🏳️‍⚧️",2816,49987,,,0,me respeite pq eu sou bichona,yes,,r
1022,2103,2103,2018-10-07 05:39:42+00:00,1048810077099102208,@JornalOGlobo Vc viriu uma bichona 🤔,TIAGOAURELIO3,pt,bichona,,,4842,83997,,,1,Vc viriu uma bichona 🤔,yes,,r
1023,2115,2115,2018-10-07 00:12:11+00:00,1048727653212143616,"Que porra é Poc? 

É a nova maneira de falar viado,bicha,queima rosca,baitola,bichona,morde fronha, biba,São Paulino, gazela...?",rzzobf,pt,bichona,Um 👨🏼‍⚕️ ⚕ um pouco louco 🤪/ Nas horas vagas 🧑🏼‍🌾🐄🐂🐎 / Futebol Feminino  / Benvenuto 🇮🇹,Um 👨🏼‍⚕️ ⚕ um pouco louco 🤪/ Nas horas vagas 🧑🏼‍🌾🐄🐂🐎 / Futebol Feminino  / Benvenuto 🇮🇹,432,189865,,,1,"Que porra é Poc? É a nova maneira de falar viado,bicha,queima rosca,baitola,bichona,morde fronha, biba,São Paulino, gazela...?",yes,,r
1024,2116,2116,2018-10-06 23:33:11+00:00,1048717836980572166,@beyonceorgia uma bichona daquela pqp auge KKKKKKKKKK,CAREYvadia,pt,bichona,,,105,29583,,,1,uma bichona daquela pqp auge KKKKKKKKKK,yes,,r
1025,2117,2117,2018-10-06 23:23:38+00:00,1048715433598181376,@jose_simao José Simão ...  VAI TOMAR NO SEU CU SUA BICHONA FILHO DA PUTA ...ACABEI DE DEIXAR DE SEGUIR VC AQUI ... VC PERDEU A GRAÇA,claudiomariano,pt,bichona,40 anos de tecnologia em informática e registrado no Conselho Federal dos Técnicos Industriais CFT. Técnico em eletrônica formado no CEFET   -  webdesign.,40 anos de tecnologia em informática e registrado no Conselho Federal dos Técnicos Industriais CFT. Técnico em eletrônica formado no CEFET   -  webdesign.,16,3479,,,1,José Simão ... VAI TOMAR NO SEU CU SUA BICHONA FILHO DA PUTA ...ACABEI DE DEIXAR DE SEGUIR VC AQUI ... VC PERDEU A GRAÇA,yes,,r
1026,2119,2119,2018-10-06 23:09:26+00:00,1048711862374817792,"Quando amigo hétero eleitor de Bolsonaro chamar pra ir à Daza vou dizer ""NÃO VAI A LUGAR NENHUM NÃO. SÓ ENTRA BICHONA LÁ!""",cassioalima,pt,bichona,,,570,28955,,,1,"Quando amigo hétero eleitor de Bolsonaro chamar pra ir à Daza vou dizer ""NÃO VAI A LUGAR NENHUM NÃO. SÓ ENTRA BICHONA LÁ!""",yes,,r
1027,2123,2123,2018-10-06 19:44:19+00:00,1048660239887859712,"@bitreaznv não sou gay, sou uma bichona.",juaumpatronum,pt,bichona,bla bla bla da porra viado,bla bla bla da porra viado,734,29712,,,1,"não sou gay, sou uma bichona.",yes,,r
1028,2125,2125,2018-10-06 18:38:24+00:00,1048643654297026561,@sousaxd10 Você é uma marica que se finge de homem atrás de um teclado. Vai chupar um pinto sua bichona escrota!,RogerioCesarBR,pt,bichona,Técnico em Redes | Pai da Raissa e do Arthur | @Flamengo | Averso a ideologia doentia de comunistas | Amante de #eFootballPES2021,Técnico em Redes | Pai da Raissa e do Arthur | @Flamengo | Averso a ideologia doentia de comunistas | Amante de #eFootballPES2021,963,21963,,,1,Você é uma marica que se finge de homem atrás de um teclado. Vai chupar um pinto sua bichona escrota!,yes,,r
1029,2129,2129,2018-10-06 13:32:17+00:00,1048566618316558337,@TadoAJesus1 @Paulinhamagno1 @antoniotabet @joaoamoedonovo @GuilhermeBoulos Kkkkk 1ª vez na vida q alguém me chama de bichona... kkkk Vc não faz jus ao Jesus no seu nome. #paz,Alexceresa,pt,bichona,"SE VC GOSTA DE CHE GUEVARA, PT E MULHER SUBAQUENTA, NÃO PASSE PERTO DE MIM!","SE VC GOSTA DE CHE GUEVARA, PT E MULHER SUBAQUENTA, NÃO PASSE PERTO DE MIM!",867,7928,,,0,Kkkkk 1ª vez na vida q alguém me chama de bichona... kkkk Vc não faz jus ao Jesus no seu nome. #paz,yes,,r
1030,2131,2131,2018-10-06 12:49:23+00:00,1048555820194193408,@Felipes57304633 @ArrochaGugaLima @Haddad_Fernando Eu acho que vc e um burro desgovernado seu imbecil o bolsonaro vai gz na sua boca hem bichona,ValdineiBarbo20,pt,bichona,,,10,54,,,1,Eu acho que vc e um burro desgovernado seu imbecil o bolsonaro vai gz na sua boca hem bichona,yes,,r
1031,2137,2137,2018-10-06 05:13:55+00:00,1048441197361025024,Bichona me pede música todo dia,Lukassattierf,pt,bichona,Poeta inconsequente.,Poeta inconsequente.,406,10641,,,0,Bichona me pede música todo dia,yes,,r
1032,2138,2138,2018-10-06 02:54:15+00:00,1048406051022938112,Na minha época não tinha essa de kit gay. eu virei bichona na marra mesmo,umrinoceronte,pt,bichona,"Aos 8 anos tentei fugir de casa com um saco de cinco quilos de arroz, hoje eu tento fazer sucesso no YouTube.","Aos 8 anos tentei fugir de casa com um saco de cinco quilos de arroz, hoje eu tento fazer sucesso no YouTube.",381,16684,,,1,Na minha época não tinha essa de kit gay. eu virei bichona na marra mesmo,yes,,r
1033,2148,2148,2018-10-07 23:55:59+00:00,1049085964113596416,"Hino pro ano que vem... kkkkkkkkkk
CORRE BIXA CORREEE !!!!",CarlosMartinss5,pt,bixa,Instagram: @carlosmartinss5,Instagram: @carlosmartinss5,356,1370,,,0,Hino pro ano que vem... kkkkkkkkkk CORRE BIXA CORREEE !!!!,yes,,r
1034,2149,2149,2018-10-07 23:53:28+00:00,1049085329972649984,KKKKKKKKKKKK olha essa bixa vei https://t.co/RtUh0pDWVL,lo_res_,pt,bixa,,,219,6479,,https://twitter.com/eshbarros17/status/1049082173125484544,1,KKKKKKKKKKKK olha essa bixa vei,yes,,r
1035,2161,2161,2018-10-07 23:36:31+00:00,1049081064046710790,"Joga do lado certo do time caralho, você é viado, bixa! nada vai mudar sua realidade",raafap,pt,bixa,B🔺K | IGTV: orafabrito esse perfil só se fala de beyoncé,B🔺K | IGTV: orafabrito esse perfil só se fala de beyoncé,1097,98458,,,1,"Joga do lado certo do time caralho, você é viado, bixa! nada vai mudar sua realidade",yes,,r
1036,2163,2163,2018-10-07 23:35:02+00:00,1049080693270237184,Mais a bixa eh feia kkkkkkkkkkkkkkkkkkkk,laribort89,pt,bixa,Marcelo Oliveira 💑💕,Marcelo Oliveira 💑💕,475,13113,,,1,Mais a bixa eh feia kkkkkkkkkkkkkkkkkkkk,yes,,r
1037,2167,2167,2018-10-07 23:33:53+00:00,1049080402785329152,"“Ciro ganhou la na frança” ai tenho que escutar “é pq la tem mt bixa, mt mulher com mulher, mt sujeira...”",irenepfvrr,pt,bixa,24 • medicada ela funciona • icc 📚 • boiologia 7/? • ela/dela,24 • medicada ela funciona • icc 📚 • boiologia 7/? • ela/dela,400,68019,,,1,"“Ciro ganhou la na frança” ai tenho que escutar “é pq la tem mt bixa, mt mulher com mulher, mt sujeira...”",yes,,r
1038,2168,2168,2018-10-07 23:33:37+00:00,1049080333738627072,"essa bixa tem merda na cabeça né
pq não é possível falar tanta bosta assim",_hillaryc,pt,bixa,,,803,74951,,,1,essa bixa tem merda na cabeça né pq não é possível falar tanta bosta assim,yes,,r
1039,2173,2173,2018-10-07 23:24:47+00:00,1049078111546040321,"@Maris2m_ grita bixa, tem mais é que se fuder msm esses pega bonde",eduardx_,pt,bixa,quem me protege não dorme!,quem me protege não dorme!,510,62253,,,1,"grita bixa, tem mais é que se fuder msm esses pega bonde",yes,,r
1040,2174,2174,2018-10-07 23:24:30+00:00,1049078038883962881,Bixa burra tem que se fuder muito na vida pra aprender,veronikavolt,pt,bixa,Streamer na @twitchbr e universitária | @naveagc | youtube.com/c/Veronikavolt | Contato: contatoveronikammd@gmail.com,Streamer na @twitchbr e universitária | @naveagc | https://t.co/nzEdvsv7Pr | Contato: contatoveronikammd@gmail.com,1052,20390,,,1,Bixa burra tem que se fuder muito na vida pra aprender,yes,,r
1041,2178,2178,2018-10-07 23:19:54+00:00,1049076884921884672,@gicorbs bixa tu e bolsominiom me chamando de intolerante vai estudar doida,changinfaces_,pt,bixa,i just told you who i thought i was,i just told you who i thought i was,540,93900,,,1,bixa tu e bolsominiom me chamando de intolerante vai estudar doida,yes,,r
1042,2182,2182,2018-10-07 23:18:19+00:00,1049076484466532352,ser bixa não é só dar o cu é também poder resistir,pussydcola,pt,bixa,"um hálito de música ou de sonho, qualquer coisa que faça quase sentir, qualquer coisa que faça não pensar","um hálito de música ou de sonho, qualquer coisa que faça quase sentir, qualquer coisa que faça não pensar",2660,162217,,,1,ser bixa não é só dar o cu é também poder resistir,yes,,r
